Sample;Ch1;Ch2
1977;0.017578125;0.015625
1978;0.01953125;0.015625
1979;0.017578125;0.021484375
1980;0.015625;0.015625
1981;0.01171875;0.017578125
1982;0.015625;0.017578125
1983;0.015625;0.015625
1984;0.017578125;0.013671875
1985;0.015625;0.015625
1986;0.01953125;0.013671875
1987;0.017578125;0.015625
1988;0.0078125;0.015625
1989;0.013671875;0.013671875
1990;0.017578125;0.01953125
1991;0.015625;0.01953125
1992;0.015625;0.017578125
1993;0.015625;0.017578125
1994;0.01953125;0.017578125
1995;0.013671875;0.01171875
1996;0.017578125;0.01953125
1997;0.005859375;0.015625
1998;0.017578125;0.013671875
1999;0.01171875;0.01171875
2000;0.013671875;0.017578125
2001;0.009765625;0.017578125
2002;0.01953125;0.017578125
2003;0.0234375;0.015625
2004;0.015625;0.013671875
2005;0.015625;0.0078125
2006;0.017578125;0.017578125
2007;0.021484375;0.015625
2008;0.01953125;0.01953125
2009;0.015625;0.01953125
2010;0.013671875;0.015625
2011;0.017578125;0.017578125
2012;0.017578125;0.01953125
2013;0.015625;0.015625
2014;0.01171875;0.017578125
2015;0.013671875;0.021484375
2016;0.01953125;0.017578125
2017;0.0234375;0.01953125
2018;0.01953125;0.009765625
2019;0.017578125;0.013671875
2020;0.02734375;0.017578125
2021;0.013671875;0.025390625
2022;0.017578125;0.01171875
2023;0.01953125;0.013671875
2024;0.015625;0.017578125
2025;0.01953125;0.015625
2026;0.013671875;0.021484375
2027;0.015625;0.015625
2028;0.017578125;0.0234375
2029;0.013671875;0.015625
2030;0.015625;0.015625
2031;0.009765625;0.021484375
2032;0.013671875;0.013671875
2033;0.025390625;0.017578125
2034;0.015625;0.017578125
2035;0.013671875;0.013671875
2036;0.017578125;0.015625
2037;0.021484375;0.01953125
2038;0.009765625;0.017578125
2039;0.009765625;0.013671875
2040;0.017578125;0.021484375
2041;0.0234375;0.021484375
2042;0.01171875;0.009765625
2043;0.01171875;0.021484375
2044;0.013671875;0.0234375
2045;0.017578125;0.017578125
2046;0.01953125;0.015625
2047;0.015625;0.013671875
2048;0.015625;0.021484375
2049;0.017578125;0.013671875
2050;0.017578125;0.017578125
2051;0.013671875;0.021484375
2052;0.013671875;0.015625
2053;0.013671875;0.013671875
2054;0.021484375;0.015625
2055;0.017578125;0.0234375
2056;0.013671875;0.021484375
2057;0.015625;0.021484375
2058;0.017578125;0.015625
2059;0.013671875;0.01953125
2060;0.01953125;0.013671875
2061;0.015625;0.017578125
2062;0.01953125;0.017578125
2063;0.015625;0.02734375
2064;0.01171875;0.01953125
2065;0.0234375;0.021484375
2066;0.017578125;0.021484375
2067;0.01953125;0.017578125
2068;0.017578125;0.013671875
2069;0.017578125;0.009765625
2070;0.017578125;0.0234375
2071;0.013671875;0.015625
2072;0.017578125;0.01171875
2073;0.017578125;0.021484375
2074;0.01171875;0.029296875
2075;0.015625;0.01953125
2076;0.01171875;0.017578125
2077;0.013671875;0.013671875
2078;0.01171875;0.01953125
2079;0.015625;0.0234375
2080;0.021484375;0.021484375
2081;0.015625;0.013671875
2082;0.0078125;0.01171875
2083;0.015625;0.01953125
2084;0.01171875;0.01953125
2085;0.015625;0.017578125
2086;0.015625;0.01953125
2087;0.009765625;0.017578125
2088;0.015625;0.021484375
2089;0.01953125;0.013671875
2090;0.013671875;0.025390625
2091;0.013671875;0.015625
2092;0.017578125;0.01953125
2093;0.013671875;0.01953125
2094;0.025390625;0.009765625
2095;0.017578125;0.01953125
2096;0.009765625;0.015625
2097;0.015625;0.0234375
2098;0.017578125;0.01953125
2099;0.017578125;0.021484375
2100;0.017578125;0.015625
2101;0.01953125;0.025390625
2102;0.009765625;0.015625
2103;0.0078125;0.013671875
2104;0.01953125;0.02734375
2105;0.017578125;0.015625
2106;0.013671875;0.01953125
2107;0.009765625;0.01953125
2108;0.017578125;0.017578125
2109;0.01171875;0.013671875
2110;0.01953125;0.021484375
2111;0.015625;0.021484375
2112;0.009765625;0.017578125
2113;0.013671875;0.01953125
2114;0.013671875;0.01953125
2115;0.017578125;0.017578125
2116;0.01171875;0.021484375
2117;0.0234375;0.01953125
2118;0.0234375;0.021484375
2119;0.015625;0.021484375
2120;0.01953125;0.01953125
2121;0.015625;0.017578125
2122;0.017578125;0.025390625
2123;0.013671875;0.017578125
2124;0.017578125;0.021484375
2125;0.013671875;0.009765625
2126;0.017578125;0.017578125
2127;0.01171875;0.01953125
2128;0.015625;0.009765625
2129;0.0234375;0.01953125
2130;0.01953125;0.01953125
2131;0.015625;0.0234375
2132;0.021484375;0.021484375
2133;0.015625;0.01953125
2134;0.017578125;0.015625
2135;0.017578125;0.01171875
2136;0.017578125;0.015625
2137;0.013671875;0.015625
2138;0.013671875;0.021484375
2139;0.013671875;0.017578125
2140;0.015625;0.01953125
2141;0.013671875;0.015625
2142;0.021484375;0.01171875
2143;0.013671875;0.0234375
2144;0.01953125;0.01171875
2145;0.01171875;0.017578125
2146;0.013671875;0.021484375
2147;0.017578125;0.015625
2148;0.013671875;0.015625
2149;0.01953125;0.01953125
2150;0.01171875;0.013671875
2151;0.017578125;0.017578125
2152;0.009765625;0.017578125
2153;0.013671875;0.01953125
2154;0.013671875;0.021484375
2155;0.009765625;0.015625
2156;0.015625;0.017578125
2157;0.017578125;0.0234375
2158;0.01953125;0.01171875
2159;0.01171875;0.01953125
2160;0.017578125;0.017578125
2161;0.013671875;0.01953125
2162;0.009765625;0.021484375
2163;0.013671875;0.01171875
2164;0.015625;0.013671875
2165;0.01953125;0.009765625
2166;0.01953125;0.009765625
2167;0.015625;0.015625
2168;0.015625;0.017578125
2169;0.015625;0.021484375
2170;0.017578125;0.0234375
2171;0.017578125;0.0234375
2172;0.01953125;0.015625
2173;0.015625;0.013671875
2174;0.017578125;0.01171875
2175;0.01953125;0.021484375
2176;0.01953125;0.021484375
2177;0.017578125;0.017578125
2178;0.01171875;0.01171875
2179;0.01953125;0.017578125
2180;0.00390625;0.021484375
2181;0.025390625;0.01171875
2182;0.013671875;0.0234375
2183;0.017578125;0.013671875
2184;0.005859375;0.025390625
2185;0.01953125;0.017578125
2186;0.01171875;0.021484375
2187;0.0234375;0.013671875
2188;0.009765625;0.009765625
2189;0.013671875;0.021484375
2190;0.015625;0.013671875
2191;0.015625;0.017578125
2192;0.021484375;0.017578125
2193;0.015625;0.017578125
2194;0.017578125;0.017578125
2195;0.01171875;0.017578125
2196;0.017578125;0.017578125
2197;0.017578125;0.013671875
2198;0.0078125;0.021484375
2199;0.013671875;0.017578125
2200;0.013671875;0.0234375
2201;0.01953125;0.009765625
2202;0.017578125;0.01953125
2203;0.017578125;0.015625
2204;0.009765625;0.025390625
2205;0.015625;0.021484375
2206;0.021484375;0.017578125
2207;0.017578125;0.009765625
2208;0.015625;0.015625
2209;0.015625;0.0234375
2210;0.01953125;0.01171875
2211;0.017578125;0.021484375
2212;0.017578125;0.01953125
2213;0.013671875;0.017578125
2214;0.01953125;0.015625
2215;0.009765625;0.017578125
2216;0.01171875;0.015625
2217;0.015625;0.015625
2218;0.015625;0.017578125
2219;0.01171875;0.021484375
2220;0.015625;0.013671875
2221;0.01171875;0.01953125
2222;0.017578125;0.017578125
2223;0.015625;0.021484375
2224;0.017578125;0.01953125
2225;0.01953125;0.02734375
2226;0.015625;0.021484375
2227;0.015625;0.013671875
2228;0.017578125;0.01171875
2229;0.01171875;0.017578125
2230;0.015625;0.017578125
2231;0.015625;0.009765625
2232;0.015625;0.017578125
2233;0.01171875;0.009765625
2234;0.015625;0.017578125
2235;0.021484375;0.01953125
2236;0.01171875;0.025390625
2237;0.017578125;0.01953125
2238;0.015625;0.017578125
2239;0.01171875;0.01953125
2240;0.017578125;0.015625
2241;0.017578125;0.01171875
2242;0.017578125;0.017578125
2243;0.01171875;0.01171875
2244;0.01171875;0.021484375
2245;0.0078125;0.01953125
2246;0.01171875;0.017578125
2247;0.015625;0.015625
2248;0.009765625;0.01953125
2249;0.015625;0.015625
2250;0.01953125;0.013671875
2251;0.013671875;0.021484375
2252;0.015625;0.017578125
2253;0.015625;0.01953125
2254;0.009765625;0.01953125
2255;0.009765625;0.021484375
2256;0.01171875;0.015625
2257;0.015625;0.01953125
2258;0.0078125;0.017578125
2259;0.017578125;0.025390625
2260;0.015625;0.015625
2261;0.017578125;0.01953125
2262;0.017578125;0.0234375
2263;0.015625;0.021484375
2264;0.015625;0.013671875
2265;0.01171875;0.021484375
2266;0.01953125;0.025390625
2267;0.02734375;0.017578125
2268;0.013671875;0.017578125
2269;0.021484375;0.01171875
2270;0.015625;0.01953125
2271;0.0234375;0.021484375
2272;0.0234375;0.017578125
2273;0.01953125;0.01953125
2274;0.017578125;0.01171875
2275;0.017578125;0.009765625
2276;0.017578125;0.015625
2277;0.015625;0.013671875
2278;0.0234375;0.015625
2279;0.01171875;0.009765625
2280;0.01953125;0.0234375
2281;0.01953125;0.017578125
2282;0.0234375;0.01953125
2283;0.025390625;0.017578125
2284;0.0234375;0.015625
2285;0.01171875;0.015625
2286;0.015625;0.017578125
2287;0.013671875;0.017578125
2288;0.015625;0.01953125
2289;0.013671875;0.021484375
2290;0.01953125;0.017578125
2291;0.01953125;0.013671875
2292;0.013671875;0.01171875
2293;0.017578125;0.013671875
2294;0.015625;0.01953125
2295;0.017578125;0.025390625
2296;0.013671875;0.015625
2297;0.015625;0.013671875
2298;0.009765625;0.017578125
2299;0.017578125;0.015625
2300;0.015625;0.017578125
2301;0.0078125;0.015625
2302;0.01171875;0.01953125
2303;0.01953125;0.01953125
2304;0.017578125;0.013671875
2305;0.021484375;0.015625
2306;0.0234375;0.017578125
2307;0.013671875;0.013671875
2308;0.01953125;0.01953125
2309;0.013671875;0.013671875
2310;0.0234375;0.017578125
2311;0.017578125;0.01953125
2312;0.0234375;0.013671875
2313;0.01953125;0.015625
2314;0.017578125;0.017578125
2315;0.01953125;0.013671875
2316;0.017578125;0.01171875
2317;0.009765625;0.015625
2318;0.015625;0.01953125
2319;0.013671875;0.017578125
2320;0.01953125;0.017578125
2321;0.013671875;0.015625
2322;0.01953125;0.021484375
2323;0.015625;0.021484375
2324;0.015625;0.021484375
2325;0.021484375;0.02734375
2326;0.015625;0.015625
2327;0.0234375;0.013671875
2328;0.015625;0.01953125
2329;0.015625;0.01171875
2330;0.013671875;0.013671875
2331;0.017578125;0.013671875
2332;0.021484375;0.017578125
2333;0.017578125;0.009765625
2334;0.013671875;0.015625
2335;0.01953125;0.021484375
2336;0.01953125;0.017578125
2337;0.015625;0.017578125
2338;0.01953125;0.015625
2339;0.009765625;0.017578125
2340;0.01171875;0.01953125
2341;0.015625;0.01171875
2342;0.021484375;0.017578125
2343;0.021484375;0.017578125
2344;0.017578125;0.021484375
2345;0.015625;0.015625
2346;0.013671875;0.015625
2347;0.01953125;0.021484375
2348;0.015625;0.01953125
2349;0.017578125;0.01953125
2350;0.017578125;0.015625
2351;0.013671875;0.015625
2352;0.01171875;0.025390625
2353;0.021484375;0.021484375
2354;0.017578125;0.01953125
2355;0.015625;0.021484375
2356;0.015625;0.015625
2357;0.0234375;0.021484375
2358;0.015625;0.015625
2359;0.013671875;0.015625
2360;0.015625;0.01953125
2361;0.01953125;0.021484375
2362;0.017578125;0.025390625
2363;0.021484375;0.0234375
2364;0.017578125;0.015625
2365;0.01953125;0.015625
2366;0.01953125;0.01953125
2367;0.015625;0.015625
2368;0.015625;0.015625
2369;0.01953125;0.0234375
2370;0.015625;0.015625
2371;0.013671875;0.015625
2372;0.025390625;0.01171875
2373;0.015625;0.01953125
2374;0.015625;0.017578125
2375;0.017578125;0.0234375
2376;0.017578125;0.015625
2377;0.01171875;0.021484375
2378;0.017578125;0.017578125
2379;0.015625;0.013671875
2380;0.01953125;0.015625
2381;0.01171875;0.0234375
2382;0.015625;0.013671875
2383;0.017578125;0.0234375
2384;0.01953125;0.013671875
2385;0.01171875;0.01953125
2386;0.013671875;0.015625
2387;0.017578125;0.015625
2388;0.013671875;0.015625
2389;0.0078125;0.01171875
2390;0.02734375;0.01953125
2391;0.009765625;0.01953125
2392;0.01953125;0.015625
2393;0.013671875;0.005859375
2394;0.013671875;0.021484375
2395;0.013671875;0.015625
2396;0.017578125;0.013671875
2397;0.013671875;0.01171875
2398;0.025390625;0.01953125
2399;0.013671875;0.013671875
2400;0.01953125;0.025390625
2401;0.017578125;0.015625
2402;0.01953125;0.013671875
2403;0.017578125;0.01953125
2404;0.013671875;0.0078125
2405;0.01953125;0.01171875
2406;0.025390625;0.017578125
2407;0.015625;0.013671875
2408;0.01953125;0.01953125
2409;0.01953125;0.017578125
2410;0.01953125;0.013671875
2411;0.017578125;0.013671875
2412;0.013671875;0.017578125
2413;0.015625;0.009765625
2414;0.01953125;0.017578125
2415;0.015625;0.013671875
2416;0.017578125;0.015625
2417;0.017578125;0.013671875
2418;0.021484375;0.009765625
2419;0.009765625;0.017578125
2420;0.01171875;0.017578125
2421;0.015625;0.013671875
2422;0.017578125;0.013671875
2423;0.013671875;0.01171875
2424;0.015625;0.015625
2425;0.015625;0.009765625
2426;0.013671875;0.015625
2427;0.015625;0.017578125
2428;0.01171875;0.01953125
2429;0.015625;0.015625
2430;0.0078125;0.017578125
2431;0.017578125;0.01953125
2432;0.017578125;0.021484375
2433;0.01953125;0.013671875
2434;0.021484375;0.01953125
2435;0.01953125;0.021484375
2436;0.017578125;0.021484375
2437;0.01953125;0.017578125
2438;0.013671875;0.017578125
2439;0.01953125;0.01171875
2440;0.021484375;0.017578125
2441;0.021484375;0.017578125
2442;0.017578125;0.0078125
2443;0.013671875;0.029296875
2444;0.017578125;0.015625
2445;0.013671875;0.00390625
2446;0.01171875;0.021484375
2447;0.013671875;0.009765625
2448;0.013671875;0.013671875
2449;0.015625;0.017578125
2450;0.015625;0.017578125
2451;0.017578125;0.025390625
2452;0.021484375;0.017578125
2453;0.017578125;0.017578125
2454;0.021484375;0.013671875
2455;0.021484375;0.01171875
2456;0.015625;0.01953125
2457;0.017578125;0.017578125
2458;0.017578125;0.021484375
2459;0.017578125;0.015625
2460;0.013671875;0.01953125
2461;0.01171875;0.015625
2462;0.017578125;0.013671875
2463;0.017578125;0.015625
2464;0.017578125;0.01953125
2465;0.01953125;0.017578125
2466;0.021484375;0.015625
2467;0.01953125;0.017578125
2468;0.013671875;0.025390625
2469;0.013671875;0.0234375
2470;0.01953125;0.01171875
2471;0.015625;0.021484375
2472;0.015625;0.0234375
2473;0.01171875;0.017578125
2474;0.015625;0.017578125
2475;0.01171875;0.01171875
2476;0.009765625;0.013671875
2477;0.01953125;0.017578125
2478;0.021484375;0.01171875
2479;0.017578125;0.01953125
2480;0.017578125;0.017578125
2481;0.015625;0.017578125
2482;0.015625;0.01171875
2483;0.021484375;0.021484375
2484;0.02734375;0.015625
2485;0.013671875;0.025390625
2486;0.013671875;0.017578125
2487;0.017578125;0.015625
2488;0.017578125;0.01953125
2489;0.017578125;0.021484375
2490;0.017578125;0.015625
2491;0.0234375;0.025390625
2492;0.013671875;0.013671875
2493;0.017578125;0.015625
2494;0.009765625;0.017578125
2495;0.01953125;0.017578125
2496;0.015625;0.017578125
2497;0.021484375;0.013671875
2498;0.009765625;0.017578125
2499;0.021484375;0.021484375
2500;0.013671875;0.017578125
2501;0.017578125;0.017578125
2502;0.015625;0.0234375
2503;0.009765625;0.015625
2504;0.015625;0.017578125
2505;0.015625;0.01953125
2506;0.01953125;0.021484375
2507;0.021484375;0.013671875
2508;0.01171875;0.01171875
2509;0.0234375;0.021484375
2510;0.015625;0.0234375
2511;0.017578125;0.013671875
2512;0.01953125;0.013671875
2513;0.015625;0.017578125
2514;0.015625;0.017578125
2515;0.01171875;0.01953125
2516;0.013671875;0.017578125
2517;0.017578125;0.015625
2518;0.013671875;0.01953125
2519;0.013671875;0.013671875
2520;0.017578125;0.015625
2521;0.017578125;0.01171875
2522;0.01171875;0.015625
2523;0.017578125;0.021484375
2524;0.013671875;0.01953125
2525;0.013671875;0.013671875
2526;0.017578125;0.01953125
2527;0.021484375;0.015625
2528;0.013671875;0.021484375
2529;0.013671875;0.021484375
2530;0.013671875;0.017578125
2531;0.017578125;0.0078125
2532;0.013671875;0.021484375
2533;0.017578125;0.01171875
2534;0.021484375;0.017578125
2535;0.01953125;0.015625
2536;0.015625;0.01171875
2537;0.017578125;0.021484375
2538;0.017578125;0.013671875
2539;0.015625;0.01171875
2540;0.021484375;0.015625
2541;0.015625;0.01171875
2542;0.01953125;0.017578125
2543;0.013671875;0.015625
2544;0.017578125;0.021484375
2545;0.01171875;0.01171875
2546;0.015625;0.01171875
2547;0.015625;0.015625
2548;0.01171875;0.01953125
2549;0.01171875;0.029296875
2550;0.015625;0.015625
2551;0.009765625;0.015625
2552;0.015625;0.01953125
2553;0.017578125;0.015625
2554;0.009765625;0.017578125
2555;0.017578125;0.009765625
2556;0.015625;0.017578125
2557;0.01953125;0.013671875
2558;0.01171875;0.009765625
2559;0.017578125;0.0234375
2560;0.015625;0.017578125
2561;0.01953125;0.01171875
2562;0.017578125;0.01953125
2563;0.015625;0.015625
2564;0.013671875;0.017578125
2565;0.021484375;0.017578125
2566;0.013671875;0.013671875
2567;0.0078125;0.017578125
2568;0.01953125;0.013671875
2569;0.015625;0.021484375
2570;0.021484375;0.01953125
2571;0.013671875;0.01953125
2572;0.01953125;0.017578125
2573;0.013671875;0.015625
2574;0.01953125;0.017578125
2575;0.015625;0.01953125
2576;0.021484375;0.013671875
2577;0.01953125;0.01171875
2578;0.013671875;0.017578125
2579;0.0234375;0.009765625
2580;0.015625;0.017578125
2581;0.021484375;0.013671875
2582;0.017578125;0.013671875
2583;0.017578125;0.009765625
2584;0.015625;0.013671875
2585;0.01171875;0.017578125
2586;0.0234375;0.0078125
2587;0.015625;0.013671875
2588;0.01171875;0.017578125
2589;0.021484375;0.015625
2590;0.015625;0.015625
2591;0.015625;0.021484375
2592;0.017578125;0.021484375
2593;0.021484375;0.021484375
2594;0.013671875;0.021484375
2595;0.01953125;0.015625
2596;0.015625;0.01953125
2597;0.013671875;0.015625
2598;0.015625;0.013671875
2599;0.01953125;0.0234375
2600;0.01171875;0.013671875
2601;0.013671875;0.013671875
2602;0.01953125;0.013671875
2603;0.017578125;0.021484375
2604;0.01953125;0.017578125
2605;0.013671875;0.017578125
2606;0.01171875;0.021484375
2607;0.01953125;0.01953125
2608;0.00390625;0.013671875
2609;0.01953125;0.0078125
2610;0.01171875;0.017578125
2611;0.015625;0.017578125
2612;0.017578125;0.017578125
2613;0.021484375;0.017578125
2614;0.013671875;0.017578125
2615;0.015625;0.017578125
2616;0.015625;0.01953125
2617;0.009765625;0.01953125
2618;0.01953125;0.01171875
2619;0.021484375;0.015625
2620;0.01171875;0.0234375
2621;0.015625;0.015625
2622;0.015625;0.021484375
2623;0.015625;0.015625
2624;0.015625;0.01953125
2625;0.015625;0.017578125
2626;0.017578125;0.015625
2627;0.013671875;0.017578125
2628;0.017578125;0.01953125
2629;0.021484375;0.0234375
2630;0.01953125;0.013671875
2631;0.017578125;0.021484375
2632;0.013671875;0.01953125
2633;0.013671875;0.015625
2634;0.017578125;0.01171875
2635;0.01953125;0.01171875
2636;0.021484375;0.009765625
2637;0.01953125;0.017578125
2638;0.0078125;0.013671875
2639;0.021484375;0.021484375
2640;0.015625;0.01953125
2641;0.013671875;0.025390625
2642;0.009765625;0.021484375
2643;0.015625;0.015625
2644;0.0234375;0.01171875
2645;0.01171875;0.01953125
2646;0.017578125;0.015625
2647;0.017578125;0.017578125
2648;0.017578125;0.017578125
2649;0.021484375;0.021484375
2650;0.017578125;0.013671875
2651;0.013671875;0.017578125
2652;0.01953125;0.0234375
2653;0.013671875;0.021484375
2654;0.01953125;0.017578125
2655;0.017578125;0.01953125
2656;0.01953125;0.021484375
2657;0.017578125;0.0234375
2658;0.01953125;0.017578125
2659;0.015625;0.013671875
2660;0.013671875;0.0078125
2661;0.015625;0.017578125
2662;0.025390625;0.015625
2663;0.01953125;0.025390625
2664;0.017578125;0.01953125
2665;0.015625;0.01953125
2666;0.01171875;0.021484375
2667;0.01171875;0.017578125
2668;0.017578125;0.01953125
2669;0.013671875;0.015625
2670;0.01171875;0.017578125
2671;0.013671875;0.013671875
2672;0.013671875;0.021484375
2673;0.01171875;0.021484375
2674;0.015625;0.017578125
2675;0.017578125;0.0234375
2676;0.015625;0.009765625
2677;0.013671875;0.01953125
2678;0.01953125;0.013671875
2679;0.015625;0.009765625
2680;0.013671875;0.013671875
2681;0.021484375;0.009765625
2682;0.015625;0.015625
2683;0.01953125;0.009765625
2684;0.013671875;0.01171875
2685;0.0234375;0.021484375
2686;0.01171875;0.017578125
2687;0.009765625;0.015625
2688;0.01953125;0.015625
2689;0.013671875;0.017578125
2690;0.015625;0.013671875
2691;0.017578125;0.01171875
2692;0.015625;0.017578125
2693;0.013671875;0.017578125
2694;0.025390625;0.015625
2695;0.0234375;0.015625
2696;0.017578125;0.017578125
2697;0.013671875;0.021484375
2698;0.015625;0.021484375
2699;0.017578125;0.01953125
2700;0.01953125;0.017578125
2701;0.017578125;0.013671875
2702;0.0234375;0.017578125
2703;0.015625;0.01953125
2704;0.015625;0.005859375
2705;0.013671875;0.017578125
2706;0.015625;0.0234375
2707;0.01171875;0.01953125
2708;0.01171875;0.015625
2709;0.009765625;0.017578125
2710;0.017578125;0.021484375
2711;0.021484375;0.01953125
2712;0.015625;0.0234375
2713;0.01953125;0.021484375
2714;0.009765625;0.013671875
2715;0.01171875;0.017578125
2716;0.02734375;0.01953125
2717;0.0234375;0.01953125
2718;0.013671875;0.015625
2719;0.017578125;0.017578125
2720;0.01953125;0.021484375
2721;0.013671875;0.015625
2722;0.017578125;0.017578125
2723;0.013671875;0.021484375
2724;0.01953125;0.021484375
2725;0.017578125;0.013671875
2726;0.017578125;0.01171875
2727;0.017578125;0.0234375
2728;0.0078125;0.013671875
2729;0.015625;0.01171875
2730;0.013671875;0.021484375
2731;0.017578125;0.0234375
2732;0.017578125;0.021484375
2733;0.017578125;0.01171875
2734;0.013671875;0.017578125
2735;0.013671875;0.013671875
2736;0.01953125;0.01953125
2737;0.017578125;0.017578125
2738;0.015625;0.01953125
2739;0.017578125;0.021484375
2740;0.013671875;0.017578125
2741;0.015625;0.017578125
2742;0.01953125;0.017578125
2743;0.01953125;0.017578125
2744;0.017578125;0.017578125
2745;0.009765625;0.013671875
2746;0.01953125;0.017578125
2747;0.017578125;0.017578125
2748;0.01953125;0.01953125
2749;0.017578125;0.01953125
2750;0.015625;0.017578125
2751;0.017578125;0.021484375
2752;0.013671875;0.017578125
2753;0.015625;0.015625
2754;0.017578125;0.02734375
2755;0.0078125;0.021484375
2756;0.015625;0.01953125
2757;0.017578125;0.013671875
2758;0.013671875;0.015625
2759;0.021484375;0.017578125
2760;0.01953125;0.021484375
2761;0.017578125;0.015625
2762;0.0234375;0.02734375
2763;0.01953125;0.013671875
2764;0.015625;0.017578125
2765;0.01953125;0.017578125
2766;0.017578125;0.015625
2767;0.017578125;0.017578125
2768;0.015625;0.021484375
2769;0.017578125;0.015625
2770;0.017578125;0.01171875
2771;0.017578125;0.01171875
2772;0.009765625;0.0078125
2773;0.015625;0.015625
2774;0.01953125;0.01953125
2775;0.015625;0.015625
2776;0.015625;0.013671875
2777;0.01953125;0.01953125
2778;0.013671875;0.015625
2779;0.017578125;0.017578125
2780;0.017578125;0.013671875
2781;0.0078125;0.009765625
2782;0.01171875;0.01953125
2783;0.009765625;0.009765625
2784;0.015625;0.029296875
2785;0.021484375;0.015625
2786;0.017578125;0.021484375
2787;0.013671875;0.017578125
2788;0.021484375;0.025390625
2789;0.015625;0.015625
2790;0.015625;0.017578125
2791;0.01953125;0.01953125
2792;0.017578125;0.01953125
2793;0.017578125;0.01171875
2794;0.013671875;0.01171875
2795;0.017578125;0.021484375
2796;0.015625;0.02734375
2797;0.01171875;0.013671875
2798;0.015625;0.0234375
2799;0.021484375;0.017578125
2800;0.01953125;0.013671875
2801;0.013671875;0.01953125
2802;0.017578125;0.01953125
2803;0.01171875;0.009765625
2804;0.015625;0.015625
2805;0.015625;0.013671875
2806;0.01171875;0.021484375
2807;0.009765625;0.017578125
2808;0.01953125;0.017578125
2809;0.021484375;0.01171875
2810;0.009765625;0.021484375
2811;0.01953125;0.021484375
2812;0.015625;0.0234375
2813;0.015625;0.015625
2814;0.017578125;0.015625
2815;0.013671875;0.017578125
2816;0.015625;0.015625
2817;0.013671875;0.017578125
2818;0.015625;0.01171875
2819;0.01953125;0.021484375
2820;0.0078125;0.0234375
2821;0.017578125;0.017578125
2822;0.01953125;0.015625
2823;0.015625;0.021484375
2824;0.0234375;0.017578125
2825;0.017578125;0.015625
2826;0.0234375;0.015625
2827;0.013671875;0.015625
2828;0.017578125;0.0234375
2829;0.015625;0.017578125
2830;0.015625;0.025390625
2831;0.017578125;0.01953125
2832;0.015625;0.013671875
2833;0.025390625;0.017578125
2834;0.01171875;0.013671875
2835;0.013671875;0.017578125
2836;0.01953125;0.01953125
2837;0.01953125;0.017578125
2838;0.017578125;0.015625
2839;0.017578125;0.017578125
2840;0.013671875;0.021484375
2841;0.021484375;0.015625
2842;0.0234375;0.01953125
2843;0.01171875;0.013671875
2844;0.01953125;0.015625
2845;0.015625;0.017578125
2846;0.013671875;0.0234375
2847;0.0078125;0.015625
2848;0.021484375;0.017578125
2849;0.015625;0.021484375
2850;0.015625;0.015625
2851;0.013671875;0.013671875
2852;0.01171875;0.015625
2853;0.013671875;0.0234375
2854;0.01953125;0.02734375
2855;0.015625;0.013671875
2856;0.015625;0.01953125
2857;0.013671875;0.021484375
2858;0.01953125;0.013671875
2859;0.01953125;0.017578125
2860;0.013671875;0.01171875
2861;0.01171875;0.021484375
2862;0.017578125;0.02734375
2863;0.021484375;0.017578125
2864;0.017578125;0.025390625
2865;0.017578125;0.009765625
2866;0.01953125;0.015625
2867;0.013671875;0.015625
2868;0.015625;0.01953125
2869;0.015625;0.017578125
2870;0.01171875;0.01953125
2871;0.01953125;0.01171875
2872;0.01953125;0.017578125
2873;0.013671875;0.01953125
2874;0.01953125;0.015625
2875;0.015625;0.01953125
2876;0.021484375;0.03125
2877;0.013671875;0.0234375
2878;0.015625;0.01953125
2879;0.017578125;0.017578125
2880;0.01953125;0.01953125
2881;0.01171875;0.021484375
2882;0.013671875;0.021484375
2883;0.013671875;0.01171875
2884;0.0078125;0.021484375
2885;0.025390625;0.0234375
2886;0.017578125;0.01953125
2887;0.017578125;0.015625
2888;0.017578125;0.01953125
2889;0.013671875;0.015625
2890;0.015625;0.01953125
2891;0.015625;0.015625
2892;0.015625;0.01953125
2893;0.01953125;0.015625
2894;0.0078125;0.013671875
2895;0.0078125;0.02734375
2896;0.017578125;0.01953125
2897;0.01171875;0.015625
2898;0.013671875;0.01953125
2899;0.015625;0.015625
2900;0.01953125;0.017578125
2901;0.01171875;0.017578125
2902;0.015625;0.021484375
2903;0.015625;0.0234375
2904;0.017578125;0.021484375
2905;0.021484375;0.015625
2906;0.009765625;0.015625
2907;0.01171875;0.017578125
2908;0.009765625;0.015625
2909;0.021484375;0.021484375
2910;0.021484375;0.01953125
2911;0.01953125;0.021484375
2912;0.01171875;0.017578125
2913;0.013671875;0.01171875
2914;0.01953125;0.01953125
2915;0.015625;0.01171875
2916;0.01953125;0.013671875
2917;0.01953125;0.021484375
2918;0.013671875;0.01953125
2919;0.015625;0.013671875
2920;0.017578125;0.01171875
2921;0.013671875;0.009765625
2922;0.015625;0.0234375
2923;0.015625;0.021484375
2924;0.015625;0.01953125
2925;0.021484375;0.015625
2926;0.017578125;0.025390625
2927;0.017578125;0.013671875
2928;0.013671875;0.017578125
2929;0.0234375;0.01953125
2930;0.015625;0.015625
2931;0.021484375;0.021484375
2932;0.01171875;0.0234375
2933;0.017578125;0.009765625
